Label,species,taskid,plate_num,object,background,compartment,ilastik_model,capture_datetime,OutFile,elapsed_hours,elapsed_days
At_20251109_023,At,20251109,23,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_023_segmented.png,NA,NA
At_20251109_032,At,20251109,32,4,5066057,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_032_segmented.png,NA,NA
At_20251109_007,At,20251109,7,1,5066060,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_007_segmented.png,NA,NA
At_20251109_014,At,20251109,14,448,5065613,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_014_segmented.png,NA,NA
At_20251109_027,At,20251109,27,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_027_segmented.png,NA,NA
At_20251109_006,At,20251109,6,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_006_segmented.png,NA,NA
At_20251109_019,At,20251109,19,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_019_segmented.png,NA,NA
At_20251109_017,At,20251109,17,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_017_segmented.png,NA,NA
At_20251109_010,At,20251109,10,668,5065393,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_010_segmented.png,NA,NA
At_20251109_028,At,20251109,28,8,5066053,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_028_segmented.png,NA,NA
At_20251109_015,At,20251109,15,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_015_segmented.png,NA,NA
At_20251109_025,At,20251109,25,22,5066039,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_025_segmented.png,NA,NA
At_20251109_012,At,20251109,12,23,5066038,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_012_segmented.png,NA,NA
At_20251109_024,At,20251109,24,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_024_segmented.png,NA,NA
At_20251109_021,At,20251109,21,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_021_segmented.png,NA,NA
At_20251109_018,At,20251109,18,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_018_segmented.png,NA,NA
At_20251109_039,At,20251109,39,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_039_segmented.png,NA,NA
At_20251109_044,At,20251109,44,388,5065673,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_044_segmented.png,NA,NA
At_20251109_036,At,20251109,36,20,5066041,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_036_segmented.png,NA,NA
At_20251109_053,At,20251109,53,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_053_segmented.png,NA,NA
At_20251109_041,At,20251109,41,535,5065526,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_041_segmented.png,NA,NA
At_20251109_042,At,20251109,42,440,5065621,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_042_segmented.png,NA,NA
At_20251109_038,At,20251109,38,12,5066049,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_038_segmented.png,NA,NA
At_20251109_034,At,20251109,34,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_034_segmented.png,NA,NA
At_20251109_033,At,20251109,33,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_033_segmented.png,NA,NA
At_20251109_035,At,20251109,35,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_035_segmented.png,NA,NA
At_20251109_043,At,20251109,43,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_043_segmented.png,NA,NA
At_20251109_037,At,20251109,37,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_037_segmented.png,NA,NA
At_20251109_040,At,20251109,40,792,5065269,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_040_segmented.png,NA,NA
At_20251109_058,At,20251109,58,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_058_segmented.png,NA,NA
At_20251109_046,At,20251109,46,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_046_segmented.png,NA,NA
At_20251109_047,At,20251109,47,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_047_segmented.png,NA,NA
At_20251109_049,At,20251109,49,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_049_segmented.png,NA,NA
At_20251109_051,At,20251109,51,79,5065982,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_051_segmented.png,NA,NA
At_20251109_045,At,20251109,45,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_045_segmented.png,NA,NA
At_20251109_050,At,20251109,50,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_050_segmented.png,NA,NA
At_20251109_048,At,20251109,48,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_048_segmented.png,NA,NA
At_20251109_054,At,20251109,54,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_054_segmented.png,NA,NA
At_20251109_056,At,20251109,56,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_056_segmented.png,NA,NA
At_20251109_057,At,20251109,57,10,5066051,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_057_segmented.png,NA,NA
At_20251109_055,At,20251109,55,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_055_segmented.png,NA,NA
At_20251109_059,At,20251109,59,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_059_segmented.png,NA,NA
At_20251109_052,At,20251109,52,20,5066041,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_052_segmented.png,NA,NA
At_20251109_060,At,20251109,60,0,5066061,Seed,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_seed.ilp,NA,At_20251109_060_segmented.png,NA,NA
At_20251109_027,At,20251109,27,60675,5916366,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_027_segmented.png,NA,NA
At_20251109_010,At,20251109,10,4,5977037,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_010_segmented.png,NA,NA
At_20251109_011,At,20251109,11,6018,5971023,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_011_segmented.png,NA,NA
At_20251109_020,At,20251109,20,28562,5948479,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_020_segmented.png,NA,NA
At_20251109_012,At,20251109,12,42395,5934646,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_012_segmented.png,NA,NA
At_20251109_001,At,20251109,1,46068,5930973,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_001_segmented.png,NA,NA
At_20251109_018,At,20251109,18,41010,5936031,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_018_segmented.png,NA,NA
At_20251109_007,At,20251109,7,55554,5921487,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_007_segmented.png,NA,NA
At_20251109_031,At,20251109,31,25033,5952008,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_031_segmented.png,NA,NA
At_20251109_009,At,20251109,9,80418,5896623,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_009_segmented.png,NA,NA
At_20251109_013,At,20251109,13,33844,5943197,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_013_segmented.png,NA,NA
At_20251109_008,At,20251109,8,42527,5934514,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_008_segmented.png,NA,NA
At_20251109_026,At,20251109,26,49631,5927410,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_026_segmented.png,NA,NA
At_20251109_015,At,20251109,15,62922,5914119,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_015_segmented.png,NA,NA
At_20251109_028,At,20251109,28,35842,5941199,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_028_segmented.png,NA,NA
At_20251109_003,At,20251109,3,40455,5936586,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_003_segmented.png,NA,NA
At_20251109_019,At,20251109,19,48774,5928267,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_019_segmented.png,NA,NA
At_20251109_005,At,20251109,5,69696,5907345,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_005_segmented.png,NA,NA
At_20251109_002,At,20251109,2,51251,5925790,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_002_segmented.png,NA,NA
At_20251109_004,At,20251109,4,63624,5913417,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_004_segmented.png,NA,NA
At_20251109_017,At,20251109,17,77666,5899375,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_017_segmented.png,NA,NA
At_20251109_022,At,20251109,22,30587,5946454,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_022_segmented.png,NA,NA
At_20251109_021,At,20251109,21,28215,5948826,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_021_segmented.png,NA,NA
At_20251109_014,At,20251109,14,10303,5966738,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_014_segmented.png,NA,NA
At_20251109_029,At,20251109,29,18944,5958097,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_029_segmented.png,NA,NA
At_20251109_032,At,20251109,32,23309,5953732,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_032_segmented.png,NA,NA
At_20251109_023,At,20251109,23,36824,5940217,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_023_segmented.png,NA,NA
At_20251109_024,At,20251109,24,44710,5932331,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_024_segmented.png,NA,NA
At_20251109_030,At,20251109,30,54298,5922743,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_030_segmented.png,NA,NA
At_20251109_025,At,20251109,25,49881,5927160,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_025_segmented.png,NA,NA
At_20251109_016,At,20251109,16,65541,5911500,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_016_segmented.png,NA,NA
At_20251109_006,At,20251109,6,57825,5919216,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_006_segmented.png,NA,NA
At_20251109_033,At,20251109,33,34028,5943013,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_033_segmented.png,NA,NA
At_20251109_039,At,20251109,39,73383,5903658,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_039_segmented.png,NA,NA
At_20251109_035,At,20251109,35,33532,5943509,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_035_segmented.png,NA,NA
At_20251109_050,At,20251109,50,47178,5929863,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_050_segmented.png,NA,NA
At_20251109_034,At,20251109,34,12286,5964755,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_034_segmented.png,NA,NA
At_20251109_045,At,20251109,45,55242,5921799,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_045_segmented.png,NA,NA
At_20251109_038,At,20251109,38,41620,5935421,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_038_segmented.png,NA,NA
At_20251109_044,At,20251109,44,18027,5959014,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_044_segmented.png,NA,NA
At_20251109_046,At,20251109,46,71537,5905504,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_046_segmented.png,NA,NA
At_20251109_040,At,20251109,40,6592,5970449,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_040_segmented.png,NA,NA
At_20251109_048,At,20251109,48,47926,5929115,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_048_segmented.png,NA,NA
At_20251109_037,At,20251109,37,54212,5922829,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_037_segmented.png,NA,NA
At_20251109_043,At,20251109,43,10687,5966354,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_043_segmented.png,NA,NA
At_20251109_036,At,20251109,36,46667,5930374,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_036_segmented.png,NA,NA
At_20251109_049,At,20251109,49,77376,5899665,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_049_segmented.png,NA,NA
At_20251109_041,At,20251109,41,19143,5957898,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_041_segmented.png,NA,NA
At_20251109_058,At,20251109,58,85759,5891282,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_058_segmented.png,NA,NA
At_20251109_054,At,20251109,54,64186,5912855,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_054_segmented.png,NA,NA
At_20251109_047,At,20251109,47,43520,5933521,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_047_segmented.png,NA,NA
At_20251109_052,At,20251109,52,78231,5898810,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_052_segmented.png,NA,NA
At_20251109_051,At,20251109,51,55787,5921254,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_051_segmented.png,NA,NA
At_20251109_056,At,20251109,56,40940,5936101,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_056_segmented.png,NA,NA
At_20251109_042,At,20251109,42,14160,5962881,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_042_segmented.png,NA,NA
At_20251109_055,At,20251109,55,47007,5930034,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_055_segmented.png,NA,NA
At_20251109_057,At,20251109,57,45993,5931048,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_057_segmented.png,NA,NA
At_20251109_060,At,20251109,60,63230,5913811,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_060_segmented.png,NA,NA
At_20251109_059,At,20251109,59,19703,5957338,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_059_segmented.png,NA,NA
At_20251109_053,At,20251109,53,51728,5925313,Shoot,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_shoot.ilp,NA,At_20251109_053_segmented.png,NA,NA
At_20251109_007,At,20251109,7,54844,11820617,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_007_segmented.png,NA,NA
At_20251109_014,At,20251109,14,14607,11860854,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_014_segmented.png,NA,NA
At_20251109_011,At,20251109,11,11379,11864082,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_011_segmented.png,NA,NA
At_20251109_009,At,20251109,9,56187,11819274,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_009_segmented.png,NA,NA
At_20251109_030,At,20251109,30,53611,11821850,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_030_segmented.png,NA,NA
At_20251109_026,At,20251109,26,39854,11835607,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_026_segmented.png,NA,NA
At_20251109_020,At,20251109,20,39193,11836268,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_020_segmented.png,NA,NA
At_20251109_023,At,20251109,23,52400,11823061,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_023_segmented.png,NA,NA
At_20251109_008,At,20251109,8,50864,11824597,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_008_segmented.png,NA,NA
At_20251109_016,At,20251109,16,63788,11811673,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_016_segmented.png,NA,NA
At_20251109_004,At,20251109,4,26737,11848724,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_004_segmented.png,NA,NA
At_20251109_022,At,20251109,22,69604,11805857,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_022_segmented.png,NA,NA
At_20251109_019,At,20251109,19,72072,11803389,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_019_segmented.png,NA,NA
At_20251109_032,At,20251109,32,63444,11812017,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_032_segmented.png,NA,NA
At_20251109_010,At,20251109,10,772,11874689,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_010_segmented.png,NA,NA
At_20251109_018,At,20251109,18,78442,11797019,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_018_segmented.png,NA,NA
At_20251109_015,At,20251109,15,80145,11795316,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_015_segmented.png,NA,NA
At_20251109_012,At,20251109,12,26622,11848839,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_012_segmented.png,NA,NA
At_20251109_013,At,20251109,13,35754,11839707,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_013_segmented.png,NA,NA
At_20251109_029,At,20251109,29,22027,11853434,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_029_segmented.png,NA,NA
At_20251109_005,At,20251109,5,78012,11797449,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_005_segmented.png,NA,NA
At_20251109_025,At,20251109,25,28957,11846504,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_025_segmented.png,NA,NA
At_20251109_003,At,20251109,3,39385,11836076,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_003_segmented.png,NA,NA
At_20251109_002,At,20251109,2,70422,11805039,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_002_segmented.png,NA,NA
At_20251109_017,At,20251109,17,72799,11802662,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_017_segmented.png,NA,NA
At_20251109_031,At,20251109,31,47259,11828202,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_031_segmented.png,NA,NA
At_20251109_027,At,20251109,27,55599,11819862,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_027_segmented.png,NA,NA
At_20251109_006,At,20251109,6,58863,11816598,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_006_segmented.png,NA,NA
At_20251109_033,At,20251109,33,37357,11838104,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_033_segmented.png,NA,NA
At_20251109_021,At,20251109,21,70571,11804890,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_021_segmented.png,NA,NA
At_20251109_024,At,20251109,24,72218,11803243,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_024_segmented.png,NA,NA
At_20251109_028,At,20251109,28,63163,11812298,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_028_segmented.png,NA,NA
At_20251109_044,At,20251109,44,23591,11851870,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_044_segmented.png,NA,NA
At_20251109_040,At,20251109,40,3193,11872268,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_040_segmented.png,NA,NA
At_20251109_058,At,20251109,58,55348,11820113,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_058_segmented.png,NA,NA
At_20251109_039,At,20251109,39,77700,11797761,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_039_segmented.png,NA,NA
At_20251109_047,At,20251109,47,62698,11812763,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_047_segmented.png,NA,NA
At_20251109_046,At,20251109,46,88718,11786743,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_046_segmented.png,NA,NA
At_20251109_041,At,20251109,41,13372,11862089,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_041_segmented.png,NA,NA
At_20251109_034,At,20251109,34,50519,11824942,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_034_segmented.png,NA,NA
At_20251109_049,At,20251109,49,60145,11815316,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_049_segmented.png,NA,NA
At_20251109_037,At,20251109,37,75566,11799895,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_037_segmented.png,NA,NA
At_20251109_036,At,20251109,36,63792,11811669,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_036_segmented.png,NA,NA
At_20251109_057,At,20251109,57,52888,11822573,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_057_segmented.png,NA,NA
At_20251109_035,At,20251109,35,81284,11794177,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_035_segmented.png,NA,NA
At_20251109_043,At,20251109,43,20457,11855004,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_043_segmented.png,NA,NA
At_20251109_045,At,20251109,45,54535,11820926,Root,/mnt/ibioldata/LBMC_data/cmaslard/ilastik_model/At/At_root.ilp,NA,At_20251109_045_segmented.png,NA,NA
